Player,year_born,Cluster 1,VORP 1,WS 1,Cluster 2,VORP 2,WS 2,Cluster 3,VORP 3,WS 3,Cluster 4,VORP 4,WS 4,Cluster 5,VORP 5,WS 5,Cluster 6,VORP 6,WS 6,Cluster 7,VORP 7,WS 7,Cluster 8,VORP 8,WS 8,Cluster 9,VORP 9,WS 9,Cluster 10,VORP 10,WS 10,Cluster 11,VORP 11,WS 11,Cluster 12,VORP 12,WS 12,Cluster 13,VORP 13,WS 13,Cluster 14,VORP 14,WS 14,Cluster 15,VORP 15,WS 15,Cluster 16,VORP 16,WS 16,Cluster 17,VORP 17,WS 17,Cluster 18,VORP 18,WS 18,Cluster 19,VORP 19,WS 19,Cluster 20,VORP 20,WS 20,Cluster 21,VORP 21,WS 21
Brian Roberts,1985,8,-0.2,2.2,8,-0.4,2.2,5,-0.2,1.8,7,-0.2,1.0,7,-0.4,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Mickey,1994,3,0.0,0.1,3,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taurean Waller-Prince,1994,5,-0.1,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dale Davis,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,2.5,6.9,4.0,1.1,3.9,4.0,0.9,3.4,3.0,0.0,0.4,0.0,0.3,1.3,,,,,,,,,,,,,,,
Adonal Foyle,1975,,,,,,,,,,,,,,,,4,1.6,4.0,0,0.0,1.1,4,1.0,3.4,4,0.6,2.8,0,0.3,1.0,0,0.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dion Glover,1978,,,,,,,,,,8,0.1,2.6,8,-0.5,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kenyon Martin,1977,,,,,,,6,2.1,7.1,6,2.2,6.7,6,2.1,5.3,4,0.7,3.8,,,,4,1.1,5.0,4,1.6,4.0,4,1.1,3.3,4,1.2,2.7,0,0.1,0.9,0.0,0.3,1.2,0.0,0.5,1.2,3.0,0.0,0.2,,,,,,,,,,,,,,,,,,
Loren Woods,1978,,,,3,-0.1,0.4,0,-0.1,1.1,0,-0.4,0.7,0,-0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T.J. Ford,1983,8,-0.2,0.7,,,,8,0.8,2.5,1,1.5,4.3,8,0.9,3.3,8,1.0,4.3,8,0.1,1.4,7,-0.3,0.2,7,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jordan Farmar,1986,5,-0.3,0.9,8,1.2,3.9,8,-0.3,0.8,5,0.2,2.8,8,0.5,1.9,5,0.1,1.8,,,,8,0.2,0.7,7,0.0,0.6,7,0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Parker,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2.8,6.5,2,2.8,6.2,2,1.7,3.4,2.0,1.6,4.9,8.0,0.2,1.5,5.0,0.0,1.4,,,,,,,,,,,,,,,,,,
J.J. Redick,1984,5,0.1,1.7,7,-0.2,0.5,5,0.2,2.3,2,1.5,6.5,5,1.0,4.5,2,1.0,5.2,2,0.6,4.5,5,0.7,3.0,2,1.6,6.7,2,1.5,6.7,2,1.1,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
J.J. Hickson,1988,0,-0.4,1.5,4,-0.2,4.3,6,-1.3,1.5,4,-0.1,1.7,6,1.0,6.9,4,0.6,3.3,4,-0.3,1.8,0,-0.1,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chris Johnson,1985,0,0.0,0.2,0,-0.1,0.2,0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gary Neal,1984,2,0.4,3.5,5,0.5,2.5,5,-0.2,1.9,5,-0.7,1.0,5,-0.7,0.6,5,-0.2,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Carter-Williams,1991,1,1.1,1.3,1,0.7,0.8,8,0.5,1.2,7,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JaMychal Green,1990,0,0.0,0.4,4,0.0,2.6,4,1.4,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmanuel Mudiay,1996,8,-1.2,-2.1,8,-0.6,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Xavier Munford,1992,7,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathon Simmons,1989,5,0.2,2.0,5,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Young,1992,7,-0.3,-0.1,7,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Buddy Hield,1993,2,-0.4,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Earl Boykins,1976,,,,,,,,,,,,,8,-0.1,3.5,8,0.0,4.1,8,0.6,6.0,8,0.0,2.9,8,0.4,4.5,7,-0.7,0.0,,,,7,-0.8,1.0,8.0,0.2,2.3,,,,,,,,,,,,,,,,,,,,,,,,
Baron Davis,1979,,,,,,,,,,8,2.2,4.5,1,5.2,7.5,8,2.7,4.4,1,2.6,4.4,1,3.1,6.4,1,4.5,8.7,8,0.9,0.6,1,2.3,4.5,8,1.1,2.8,7.0,-0.2,0.2,,,,,,,,,,,,,,,,,,,,,,,,
Kerry Kittles,1974,,,,,,,,,,,,,,,,,,,2,2.9,7.7,2,2.5,7.6,7,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Greg Ostertag,1973,,,,,,,,,,,,,,,,,,,,,,4,1.2,3.4,4,2.4,5.0,0,0.0,0.7,0,0.5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monta Ellis,1985,7,-0.2,0.5,1,0.7,4.0,1,2.9,9.0,7,-0.3,0.2,1,0.3,1.3,1,1.8,6.0,1,0.8,2.6,1,2.2,4.6,1,1.5,4.9,1,1.3,3.6,1,1.6,4.3,8,-0.2,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Ray,1984,5,-0.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Derrick Caracter,1988,0,-0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trey Lyles,1995,5,-0.3,2.3,5,-0.3,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Travis Best,1972,,,,,,,,,,,,,,,,,,,,,,8,-0.4,1.8,7,-0.3,0.7,8,-0.3,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Voshon Lenard,1973,,,,,,,,,,,,,,,,,,,,,,2,0.2,2.4,2,0.3,4.0,,,,7,-0.2,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wang Zhizhi,1977,,,,,,,3,-0.5,0.1,3,-0.1,0.1,0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matt Bonner,1980,5,0.7,4.2,2,1.2,4.1,5,0.4,2.2,5,0.1,2.0,2,2.2,6.8,5,1.3,3.7,5,1.5,4.4,5,1.3,4.0,5,0.6,2.5,5,0.4,1.8,5,0.3,2.1,5,0.2,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
Luol Deng,1985,4,1.1,3.0,6,1.9,6.5,6,3.6,11.3,4,1.1,4.4,4,0.5,3.0,6,1.4,5.9,1,3.4,9.9,2,2.2,5.8,2,2.2,6.3,2,1.2,4.5,2,1.5,5.4,2,2.3,6.4,5.0,-0.2,0.9,,,,,,,,,,,,,,,,,,,,,,,,
Andray Blatche,1986,3,-0.1,0.1,0,-0.1,0.5,4,1.0,3.0,4,0.2,1.4,6,1.5,3.4,6,0.8,2.4,3,-0.5,-0.1,4,1.7,4.9,4,0.8,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donell Taylor,1982,7,-0.1,0.2,7,-0.3,-0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yi Jianlian,1987,4,-1.1,0.7,4,-0.8,0.7,4,-0.8,1.3,0,-1.1,0.4,3,-0.3,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Alexander,1986,0,-0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Taylor,1986,7,-0.7,-0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
D.J. White,1986,,,,0,0.1,0.6,0,-0.1,1.8,5,-0.7,0.8,0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damion James,1987,3,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bismack Biyombo,1992,4,-0.7,0.6,4,-0.7,1.4,0,-0.1,3.2,4,0.5,4.0,4,0.9,5.9,4,-0.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Abrines,1993,5,-0.1,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred Hoiberg,1972,,,,,,,,,,,,,,,,,,,,,,7,0.1,1.3,5,1.8,6.1,5,1.7,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Peeler,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0.9,3.4,5,0.4,2.2,7.0,-0.2,0.5,,,,,,,,,,,,,,,,,,,,,,,,
Brian Shaw,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,-0.4,0.6,,,,,,,,,,,,,,,,,,
Trevor Ariza,1985,4,0.4,2.1,0,0.4,0.9,4,1.1,3.4,0,0.5,1.8,2,2.6,6.1,2,2.2,3.2,2,2.0,3.4,5,1.3,2.2,5,1.3,3.1,2,3.6,8.0,2,2.9,6.6,2,2.5,5.4,2.0,2.6,6.0,,,,,,,,,,,,,,,,,,,,,,,,
Horace Jenkins,1974,7,-0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gerald Fitch,1982,7,-0.1,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Singleton,1981,0,0.4,2.3,0,0.0,0.7,,,,0,0.4,3.0,0,0.1,1.1,,,,0,0.3,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leon Powe,1984,0,-0.4,1.7,0,0.2,4.3,4,0.8,4.9,3,-0.5,0.5,0,-0.3,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ian Mahinmi,1986,,,,,,,0,-0.1,0.7,0,0.2,1.8,0,0.2,3.4,4,-0.2,2.3,4,0.7,3.3,0,0.2,2.1,4,2.0,6.2,0,0.4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Thompson,1986,6,-0.4,2.7,6,0.7,4.0,4,0.0,2.9,4,0.9,3.9,4,0.0,3.6,4,-0.3,2.7,4,0.1,2.4,0,0.3,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kyle Weaver,1986,5,0.3,1.2,7,0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danny Green,1987,7,0.0,0.2,,,,2,2.0,4.5,2,2.9,5.9,2,2.2,4.2,2,4.1,7.8,2,2.5,4.2,2,2.0,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jae Crowder,1990,5,0.5,1.5,5,0.8,2.3,2,1.1,3.9,2,2.8,7.3,2,2.1,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pablo Prigioni,1977,8,0.8,3.2,5,0.8,3.4,5,0.5,2.3,7,0.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Raul Neto,1992,8,-0.1,1.8,7,0.1,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tim Quarterman,1994,7,-0.1,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stanislav Medvedenko,1979,,,,,,,3,-0.9,0.4,4,-0.1,3.0,3,-0.4,0.5,,,,3,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cuttino Mobley,1975,,,,,,,,,,,,,1,2.5,6.9,2,3.1,7.6,2,1.1,4.4,2,1.8,5.3,2,1.1,4.6,8,0.4,2.1,7,-0.3,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wally Szczerbiak,1977,,,,,,,,,,2,1.6,5.2,5,0.0,1.6,2,1.8,7.3,2,2.0,8.0,5,-0.1,1.6,2,-0.3,2.9,5,0.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Handlogten,1973,0,0.0,0.6,0,-0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Basden,1983,7,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tarence Kinsey,1984,7,-0.1,0.9,7,-0.1,0.0,7,-0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Javaris Crittenton,1987,7,-0.6,0.1,7,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Glen Davis,1986,0,0.1,2.5,4,0.4,3.7,0,-0.2,1.6,4,0.3,4.9,4,-0.8,1.7,0,-0.3,0.8,4,-0.2,2.0,0,-0.1,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Timofey Mozgov,1986,0,-0.3,0.6,0,0.1,1.1,0,0.0,0.7,4,0.7,4.5,4,0.8,5.7,4,0.3,3.7,0,-0.4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Patterson,1989,0,0.5,2.4,4,-0.3,1.6,2,0.8,4.1,4,1.3,3.8,2,2.8,6.1,2,1.5,3.6,5,1.2,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evan Fournier,1992,5,0.1,1.0,5,-0.2,1.4,5,-0.1,2.1,2,1.7,5.7,2,0.4,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archie Goodwin,1994,7,-0.3,0.2,7,-0.3,0.2,5,-0.7,0.1,7,0.0,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaylen Brown,1996,5,-0.7,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Obinna Ekezie,1975,,,,,,,,,,,,,,,,0,-0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P.J. Tucker,1985,0,0.0,0.1,,,,,,,,,,,,,,,,4,0.8,2.9,2,2.7,6.1,2,1.9,4.9,2,1.7,3.5,2,1.6,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Manny Harris,1989,7,-0.4,0.0,7,-0.3,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Honeycutt,1990,7,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrence Ross,1991,5,-0.3,0.9,2,1.0,4.2,2,0.2,2.4,2,0.8,3.6,2,0.9,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rakeem Christmas,1991,,,,0,-0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Caffey,1973,,,,,,,,,,,,,,,,,,,,,,0,-0.6,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vlade Divac,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,3.0,7.0,4.0,1.8,5.3,3.0,0.0,0.0,,,,,,,,,,,,,,,
Melvin Sanders,1981,7,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Williams,1986,5,0.4,1.7,2,0.0,3.7,5,-0.1,0.3,7,-0.1,0.3,,,,7,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben Uzoh,1988,7,0.0,0.5,7,0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brandon Knight,1991,8,0.0,1.3,8,-0.1,1.1,1,0.7,2.8,8,1.6,4.5,8,0.8,1.7,5,-0.7,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Orton,1990,0,0.2,0.5,0,0.0,0.3,0,-0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Viacheslav Kravtsov,1987,0,0.1,0.4,0,-0.1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joffrey Lauvergne,1991,3,-0.1,0.1,5,-0.1,2.3,5,-0.3,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fred VanVleet,1994,7,-0.1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew DeClercq,1973,,,,,,,,,,,,,,,,,,,,,,4,0.2,2.6,4,0.3,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendall Gill,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,-0.3,1.9,8.0,-0.5,0.4,7.0,0.1,0.5,,,,,,,,,,,,,,,,,,
Horace Grant,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.3,2.0,,,,,,,,,,,,
Richard Hamilton,1978,,,,,,,,,,1,1.1,7.3,1,2.3,8.1,1,1.8,7.4,1,1.5,7.6,1,2.2,8.1,1,2.8,7.7,8,1.1,4.5,8,-0.2,1.4,8,-0.2,1.8,7.0,0.0,1.3,7.0,-1.0,0.4,,,,,,,,,,,,,,,,,,,,,
Efthimi Rentzias,1976,3,-0.1,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Donta Smith,1983,7,-0.2,0.2,7,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Bargnani,1985,2,0.1,1.9,2,-0.5,1.4,2,0.7,3.9,2,0.8,4.2,2,-0.4,2.5,5,0.3,2.2,5,-0.6,0.1,5,-0.1,1.5,5,-0.3,0.9,7,-0.9,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Williams,1985,8,-0.9,-0.1,7,-0.4,0.2,,,,7,-0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jason Smith,1986,0,-0.5,1.5,,,,0,0.0,0.7,0,-0.2,1.6,0,0.5,2.2,0,0.0,1.7,0,-0.3,0.9,4,-0.6,1.2,4,-0.1,1.8,4,0.2,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Beasley,1989,4,-1.2,3.4,6,0.2,4.6,1,-0.3,1.7,5,-0.5,0.5,8,-1.6,-1.5,5,-0.3,1.6,7,-0.3,-0.1,0,-0.1,1.0,5,-0.2,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodrigue Beaubois,1988,5,0.6,2.0,7,0.1,0.2,8,0.9,2.2,7,-0.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominique Jones,1988,3,0.0,0.0,7,-0.1,0.2,7,-0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Robinson,1991,0,-0.7,-0.1,0,-0.3,1.6,0,-0.1,1.5,4,-0.2,0.6,0,0.0,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deyonta Davis,1996,0,-0.1,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Treveon Graham,1993,5,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marc Jackson,1975,,,,,,,0,-0.4,2.0,0,-0.1,1.3,4,-0.6,4.6,0,-0.6,1.2,3,-0.7,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joe Johnson,1981,,,,8,0.2,2.8,1,1.0,3.3,2,3.5,7.6,1,2.2,6.0,1,2.1,5.1,1,2.7,7.0,1,3.0,7.6,1,3.0,8.4,1,1.2,4.2,2,2.2,6.4,2,1.5,5.1,2.0,1.2,4.9,2.0,1.5,4.1,2.0,0.4,2.7,2.0,0.8,3.8,,,,,,,,,,,,,,,
Brad Miller,1976,,,,,,,,,,,,,6,3.3,9.6,6,4.2,10.0,4,3.4,8.6,6,3.5,9.1,4,0.8,2.7,6,2.9,6.5,4,1.7,5.1,4,0.6,4.0,5.0,0.9,3.0,7.0,0.0,0.2,,,,,,,,,,,,,,,,,,,,,
Ben Wallace,1974,,,,,,,,,,,,,,,,,,,6,5.1,10.6,6,5.5,10.2,6,3.9,8.5,6,5.7,10.1,6,5.2,8.2,4,2.0,3.6,0.0,1.7,3.8,4.0,2.9,4.7,0.0,1.2,1.9,0.0,0.7,1.4,,,,,,,,,,,,,,,
Tony Allen,1982,4,0.6,2.7,5,0.2,1.7,0,0.6,1.9,8,0.2,2.7,5,0.4,1.6,0,0.6,1.9,8,2.1,4.7,8,1.7,4.2,4,1.8,5.1,8,1.4,2.7,4,2.2,4.1,4,0.8,2.4,4.0,1.3,3.1,,,,,,,,,,,,,,,,,,,,,,,,
Rodney Carney,1984,5,-0.4,1.3,5,-0.2,1.6,5,0.2,1.5,5,-0.1,1.5,7,-0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Courtney Lee,1985,2,1.2,4.4,2,0.7,3.1,5,0.2,2.7,5,1.0,3.2,8,0.8,3.3,2,1.2,4.7,2,1.5,4.8,2,0.9,3.9,2,1.1,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gordon Hayward,1990,5,-0.2,1.2,2,2.0,4.9,2,1.7,5.4,1,2.1,3.6,1,3.6,8.7,1,3.3,8.9,1,4.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MarShon Brooks,1989,8,-0.2,0.8,5,0.0,1.3,7,-0.1,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Henry Sims,1990,,,,0,0.2,2.1,4,-0.5,2.1,0,0.0,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bojan Bogdanovic,1989,5,0.1,2.4,2,-0.8,0.9,2,-0.4,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Josh Richardson,1993,5,0.7,2.5,5,0.9,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicolas Brussino,1993,5,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jonathan Bender,1981,,,,,,,,,,0,0.2,1.7,7,-0.1,0.5,,,,,,,,,,,,,,,,3,-0.2,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Antonio Daniels,1975,,,,,,,,,,,,,,,,5,0.2,2.3,8,0.9,5.8,8,1.5,6.8,8,0.3,5.3,8,-0.2,4.3,8,0.4,4.5,7,-0.8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Troy Hudson,1976,,,,,,,,,,,,,,,,8,0.6,5.1,7,-0.3,0.6,8,-0.9,1.3,7,-0.5,0.7,7,-0.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jalen Rose,1973,,,,,,,,,,,,,,,,,,,,,,,,,1,1.0,3.6,8,-0.1,1.5,1,0.8,4.8,8,-0.3,2.5,5.0,0.1,0.6,,,,,,,,,,,,,,,,,,,,,,,,
Shammond Williams,1975,,,,,,,,,,,,,8,0.0,3.1,7,-0.3,1.0,,,,,,,7,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zaza Pachulia,1984,3,-0.8,0.3,4,0.5,2.9,6,0.7,3.9,6,1.0,4.8,0,-0.7,1.1,4,0.2,3.9,4,0.3,2.7,4,0.2,3.1,4,1.4,5.0,0,0.6,2.7,4,0.4,1.7,4,1.5,4.2,4.0,1.7,6.0,4.0,1.5,4.7,,,,,,,,,,,,,,,,,,,,,
James Augustine,1984,,,,0,0.0,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
